[02-20 00:00:57,631] INFO  [080-exec-9][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Ftags, hasException=false, duration=8ms
[02-20 00:00:57,678] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,678] INFO  [080-exec-8][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,679] INFO  [080-exec-8][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,679] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,680] INFO  [080-exec-1][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,681] INFO  [080-exec-8][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:00:57,681] INFO  [080-exec-5][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:00:57,683] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,683] INFO  [080-exec-8][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,684] INFO  [080-exec-8][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,684] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,685] INFO  [080-exec-5][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:00:57,685] INFO  [080-exec-8][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:00:57,688] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,693] INFO  [080-exec-1][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,693] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,694] INFO  [080-exec-1][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:00:57,694] INFO  [80-exec-10][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
